Date, PFD(µmol/m²s)
Jun 13 2023 at 12:00:00 PM, 1117.796
Jun 13 2023 at 12:15:00 PM, 1748.989
Jun 13 2023 at 12:30:00 PM, 859.554
Jun 13 2023 at 12:45:00 PM, 565.896
Jun 13 2023 at 1:00:00 PM, 955.358
Jun 13 2023 at 1:15:00 PM, 1734.028
Jun 13 2023 at 1:30:00 PM, 2928.868
Jun 13 2023 at 1:45:00 PM, 1429.93
Jun 13 2023 at 2:00:00 PM, 3109.147
Jun 13 2023 at 2:15:00 PM, 2747.57
Jun 13 2023 at 2:30:00 PM, 2169.142
Jun 13 2023 at 2:45:00 PM, 739.862
Jun 13 2023 at 3:00:00 PM, 450.641
Jun 13 2023 at 3:15:00 PM, 544.921
Jun 13 2023 at 3:30:00 PM, 849.997
Jun 13 2023 at 3:45:00 PM, 1007.89
Jun 13 2023 at 4:00:00 PM, 782.793
Jun 13 2023 at 4:15:00 PM, 747.994
Jun 13 2023 at 4:30:00 PM, 544.816
Jun 13 2023 at 4:45:00 PM, 636.25
Jun 13 2023 at 5:00:00 PM, 1031.687
Jun 13 2023 at 5:15:00 PM, 792.369
Jun 13 2023 at 5:30:00 PM, 757.188
Jun 13 2023 at 5:45:00 PM, 603.378
Jun 13 2023 at 6:00:00 PM, 442.162
Jun 13 2023 at 6:15:00 PM, 342.18
Jun 13 2023 at 6:30:00 PM, 325.407
Jun 13 2023 at 6:45:00 PM, 287.319
Jun 13 2023 at 7:00:00 PM, 214.552
Jun 13 2023 at 7:15:00 PM, 199.601
Jun 13 2023 at 7:30:00 PM, 143.136
Jun 13 2023 at 7:45:00 PM, 92.308
Jun 13 2023 at 8:00:00 PM, 46.06
Jun 13 2023 at 8:15:00 PM, 26.3
Jun 13 2023 at 8:30:00 PM, 7.202
Jun 13 2023 at 8:45:00 PM, 1.644
Jun 13 2023 at 9:00:00 PM, 0.397
Jun 13 2023 at 9:15:00 PM, 0.064
Jun 13 2023 at 9:30:00 PM, -0.06
Jun 13 2023 at 9:45:00 PM, 0.134
Jun 13 2023 at 10:00:00 PM, 0.084
Jun 13 2023 at 10:15:00 PM, 0.104
Jun 13 2023 at 10:30:00 PM, 0.074
Jun 13 2023 at 10:45:00 PM, 0.109
Jun 13 2023 at 11:00:00 PM, 0.179
Jun 13 2023 at 11:15:00 PM, 0.124
Jun 13 2023 at 11:30:00 PM, -0.099
Jun 13 2023 at 11:45:00 PM, 0.01
Jun 14 2023 at 12:00:00 AM, -0.06
Jun 14 2023 at 12:15:00 AM, -0.05
Jun 14 2023 at 12:30:00 AM, 0.184
Jun 14 2023 at 12:45:00 AM, 0.05
Jun 14 2023 at 1:00:00 AM, 0.094
Jun 14 2023 at 1:15:00 AM, 0.05
Jun 14 2023 at 1:30:00 AM, 0.05
Jun 14 2023 at 1:45:00 AM, 0.005
Jun 14 2023 at 2:00:00 AM, 0.03
Jun 14 2023 at 2:15:00 AM, 0.084
Jun 14 2023 at 2:30:00 AM, 0.07
Jun 14 2023 at 2:45:00 AM, 0.05
Jun 14 2023 at 3:00:00 AM, 0.07
Jun 14 2023 at 3:15:00 AM, 0.199
Jun 14 2023 at 3:30:00 AM, 0.01
Jun 14 2023 at 3:45:00 AM, 0.119
Jun 14 2023 at 4:00:00 AM, 0.025
Jun 14 2023 at 4:15:00 AM, 0.129
Jun 14 2023 at 4:30:00 AM, 0.159
Jun 14 2023 at 4:45:00 AM, 0.015
Jun 14 2023 at 5:00:00 AM, 0.343
Jun 14 2023 at 5:15:00 AM, 2.315
Jun 14 2023 at 5:30:00 AM, 9.457
Jun 14 2023 at 5:45:00 AM, 26.176
Jun 14 2023 at 6:00:00 AM, 50.083
Jun 14 2023 at 6:15:00 AM, 82.696
Jun 14 2023 at 6:30:00 AM, 125.676
Jun 14 2023 at 6:45:00 AM, 188.068
Jun 14 2023 at 7:00:00 AM, 259.469
Jun 14 2023 at 7:15:00 AM, 270.337
Jun 14 2023 at 7:30:00 AM, 363.434
Jun 14 2023 at 7:45:00 AM, 547.419
Jun 14 2023 at 8:00:00 AM, 668.61
Jun 14 2023 at 8:15:00 AM, 843.724
Jun 14 2023 at 8:30:00 AM, 973.413
Jun 14 2023 at 8:45:00 AM, 1063.684
Jun 14 2023 at 9:00:00 AM, 1135.93
Jun 14 2023 at 9:15:00 AM, 1183.376
Jun 14 2023 at 9:30:00 AM, 1355.901
Jun 14 2023 at 9:45:00 AM, 1506.89
Jun 14 2023 at 10:00:00 AM, 1654.968
Jun 14 2023 at 10:15:00 AM, 1687.308
Jun 14 2023 at 10:30:00 AM, 1798.163
Jun 14 2023 at 10:45:00 AM, 1658.817
Jun 14 2023 at 11:00:00 AM, 1722.51
Jun 14 2023 at 11:15:00 AM, 1832.242
Jun 14 2023 at 11:30:00 AM, 2079.343
Jun 14 2023 at 11:45:00 AM, 2076.526
Jun 14 2023 at 12:00:00 PM, 2017.473
Jun 14 2023 at 12:15:00 PM, 2204.786
Jun 14 2023 at 12:30:00 PM, 2253.731
Jun 14 2023 at 12:45:00 PM, 2265.622
Jun 14 2023 at 1:00:00 PM, 2305.498
Jun 14 2023 at 1:15:00 PM, 2307.693
Jun 14 2023 at 1:30:00 PM, 2273.053
Jun 14 2023 at 1:45:00 PM, 2268.821
Jun 14 2023 at 2:00:00 PM, 2263.973
Jun 14 2023 at 2:15:00 PM, 2243.156
Jun 14 2023 at 2:30:00 PM, 2210.334
Jun 14 2023 at 2:45:00 PM, 2127.727
Jun 14 2023 at 3:00:00 PM, 2008.93
Jun 14 2023 at 3:15:00 PM, 1936.187
Jun 14 2023 at 3:30:00 PM, 1858.393
Jun 14 2023 at 3:45:00 PM, 1797.403
Jun 14 2023 at 4:00:00 PM, 1712.725
Jun 14 2023 at 4:15:00 PM, 1592.393
Jun 14 2023 at 4:30:00 PM, 1489.58
Jun 14 2023 at 4:45:00 PM, 1389.131
Jun 14 2023 at 5:00:00 PM, 1034.702
Jun 14 2023 at 5:15:00 PM, 853.901
Jun 14 2023 at 5:30:00 PM, 504.881
Jun 14 2023 at 5:45:00 PM, 459.88
Jun 14 2023 at 6:00:00 PM, 542.144
Jun 14 2023 at 6:15:00 PM, 352.035
Jun 14 2023 at 6:30:00 PM, 358.105
Jun 14 2023 at 6:45:00 PM, 355.716
Jun 14 2023 at 7:00:00 PM, 404.303
Jun 14 2023 at 7:15:00 PM, 269.905
Jun 14 2023 at 7:30:00 PM, 201.936
Jun 14 2023 at 7:45:00 PM, 169.238
Jun 14 2023 at 8:00:00 PM, 107.75
Jun 14 2023 at 8:15:00 PM, 55.482
Jun 14 2023 at 8:30:00 PM, 21.06
Jun 14 2023 at 8:45:00 PM, 4.932
Jun 14 2023 at 9:00:00 PM, 0.82
Jun 14 2023 at 9:15:00 PM, 0.015
Jun 14 2023 at 9:30:00 PM, 0.129
Jun 14 2023 at 9:45:00 PM, 0.04
Jun 14 2023 at 10:00:00 PM, 0.055
Jun 14 2023 at 10:15:00 PM, 0.02
Jun 14 2023 at 10:30:00 PM, -0.07
Jun 14 2023 at 10:45:00 PM, -0.03
Jun 14 2023 at 11:00:00 PM, 0.07
Jun 14 2023 at 11:15:00 PM, 0.139
Jun 14 2023 at 11:30:00 PM, -0.01
Jun 14 2023 at 11:45:00 PM, 0.134
Jun 15 2023 at 12:00:00 AM, -0.05
Jun 15 2023 at 12:15:00 AM, 0.074
Jun 15 2023 at 12:30:00 AM, 0.144
Jun 15 2023 at 12:45:00 AM, 0.109
Jun 15 2023 at 1:00:00 AM, 0.064
Jun 15 2023 at 1:15:00 AM, -0.025
Jun 15 2023 at 1:30:00 AM, 0.094
Jun 15 2023 at 1:45:00 AM, 0.114
Jun 15 2023 at 2:00:00 AM, -0.06
Jun 15 2023 at 2:15:00 AM, 0.189
Jun 15 2023 at 2:30:00 AM, 0.06
Jun 15 2023 at 2:45:00 AM, 0.04
Jun 15 2023 at 3:00:00 AM, 0.055
Jun 15 2023 at 3:15:00 AM, 0.179
Jun 15 2023 at 3:30:00 AM, 0.084
Jun 15 2023 at 3:45:00 AM, -0.02
Jun 15 2023 at 4:00:00 AM, -0.025
Jun 15 2023 at 4:15:00 AM, 0.05
Jun 15 2023 at 4:30:00 AM, -0.159
Jun 15 2023 at 4:45:00 AM, -0.015
Jun 15 2023 at 5:00:00 AM, 0.218
Jun 15 2023 at 5:15:00 AM, 2.061
Jun 15 2023 at 5:30:00 AM, 9.81
Jun 15 2023 at 5:45:00 AM, 30.448
Jun 15 2023 at 6:00:00 AM, 52.571
Jun 15 2023 at 6:15:00 AM, 89.715
Jun 15 2023 at 6:30:00 AM, 139.743
Jun 15 2023 at 6:45:00 AM, 178.764
Jun 15 2023 at 7:00:00 AM, 228.013
Jun 15 2023 at 7:15:00 AM, 297.869
Jun 15 2023 at 7:30:00 AM, 395.964
Jun 15 2023 at 7:45:00 AM, 496.954
Jun 15 2023 at 8:00:00 AM, 583.852
Jun 15 2023 at 8:15:00 AM, 689.387
Jun 15 2023 at 8:30:00 AM, 778.799
Jun 15 2023 at 8:45:00 AM, 832.612
Jun 15 2023 at 9:00:00 AM, 1071.577
Jun 15 2023 at 9:15:00 AM, 1110.067
Jun 15 2023 at 9:30:00 AM, 1180.753
Jun 15 2023 at 9:45:00 AM, 1270.801
Jun 15 2023 at 10:00:00 AM, 1347.686
Jun 15 2023 at 10:15:00 AM, 1430.502
Jun 15 2023 at 10:30:00 AM, 1495.322
Jun 15 2023 at 10:45:00 AM, 1610.001
Jun 15 2023 at 11:00:00 AM, 1690.11
Jun 15 2023 at 11:15:00 AM, 1794.348
Jun 15 2023 at 11:30:00 AM, 1822.63
Jun 15 2023 at 11:45:00 AM, 1874.258
Jun 15 2023 at 12:00:00 PM, 1938.552
Jun 15 2023 at 12:15:00 PM, 1991.476
Jun 15 2023 at 12:30:00 PM, 2022.664
Jun 15 2023 at 12:45:00 PM, 2001.211
Jun 15 2023 at 1:00:00 PM, 2015.427
Jun 15 2023 at 1:15:00 PM, 2033.442
Jun 15 2023 at 1:30:00 PM, 1974.806
Jun 15 2023 at 1:45:00 PM, 1962.731
Jun 15 2023 at 2:00:00 PM, 1928.2
Jun 15 2023 at 2:15:00 PM, 1753.713
Jun 15 2023 at 2:30:00 PM, 1432.399
Jun 15 2023 at 2:45:00 PM, 1913.994
Jun 15 2023 at 3:00:00 PM, 1642.207
Jun 15 2023 at 3:15:00 PM, 1370.733
Jun 15 2023 at 3:30:00 PM, 857.433
Jun 15 2023 at 3:45:00 PM, 809.173
Jun 15 2023 at 4:00:00 PM, 1430.904
Jun 15 2023 at 4:15:00 PM, 1257.002
Jun 15 2023 at 4:30:00 PM, 1110.31
Jun 15 2023 at 4:45:00 PM, 1091.003
Jun 15 2023 at 5:00:00 PM, 1091.212
Jun 15 2023 at 5:15:00 PM, 841.374
Jun 15 2023 at 5:30:00 PM, 859.106
Jun 15 2023 at 5:45:00 PM, 765.13
Jun 15 2023 at 6:00:00 PM, 661.77
Jun 15 2023 at 6:15:00 PM, 547.414
Jun 15 2023 at 6:30:00 PM, 430.336
Jun 15 2023 at 6:45:00 PM, 375.266
Jun 15 2023 at 7:00:00 PM, 300.293
Jun 15 2023 at 7:15:00 PM, 222.097
Jun 15 2023 at 7:30:00 PM, 171.006
Jun 15 2023 at 7:45:00 PM, 117.918
Jun 15 2023 at 8:00:00 PM, 83.084
Jun 15 2023 at 8:15:00 PM, 42.89
Jun 15 2023 at 8:30:00 PM, 17.047
Jun 15 2023 at 8:45:00 PM, 4.997
Jun 15 2023 at 9:00:00 PM, 0.785
Jun 15 2023 at 9:15:00 PM, 0.099
Jun 15 2023 at 9:30:00 PM, 0.01
Jun 15 2023 at 9:45:00 PM, 0.194
Jun 15 2023 at 10:00:00 PM, 0.139
Jun 15 2023 at 10:15:00 PM, 0.124
Jun 15 2023 at 10:30:00 PM, 0.04
Jun 15 2023 at 10:45:00 PM, 0.02
Jun 15 2023 at 11:00:00 PM, 0.02
Jun 15 2023 at 11:15:00 PM, 0.129
Jun 15 2023 at 11:30:00 PM, 0.119
Jun 15 2023 at 11:45:00 PM, 0.005
Jun 16 2023 at 12:00:00 AM, 0.099
Jun 16 2023 at 12:15:00 AM, 0.094
Jun 16 2023 at 12:30:00 AM, 0.079
Jun 16 2023 at 12:45:00 AM, 0.02
Jun 16 2023 at 1:00:00 AM, 0.03
Jun 16 2023 at 1:15:00 AM, 0.064
Jun 16 2023 at 1:30:00 AM, -0.005
Jun 16 2023 at 1:45:00 AM, 0.084
Jun 16 2023 at 2:00:00 AM, 0.079
Jun 16 2023 at 2:15:00 AM, 0
Jun 16 2023 at 2:30:00 AM, 0.089
Jun 16 2023 at 2:45:00 AM, 0.114
Jun 16 2023 at 3:00:00 AM, 0.064
Jun 16 2023 at 3:15:00 AM, -0.154
Jun 16 2023 at 3:30:00 AM, 0.104
Jun 16 2023 at 3:45:00 AM, -0.01
Jun 16 2023 at 4:00:00 AM, -0.025
Jun 16 2023 at 4:15:00 AM, 0.015
Jun 16 2023 at 4:30:00 AM, 0.05
Jun 16 2023 at 4:45:00 AM, -0.055
Jun 16 2023 at 5:00:00 AM, 0.412
Jun 16 2023 at 5:15:00 AM, 2.876
Jun 16 2023 at 5:30:00 AM, 13.545
Jun 16 2023 at 5:45:00 AM, 33.91
Jun 16 2023 at 6:00:00 AM, 67.428
Jun 16 2023 at 6:15:00 AM, 106.379
Jun 16 2023 at 6:30:00 AM, 151.912
Jun 16 2023 at 6:45:00 AM, 194.659
Jun 16 2023 at 7:00:00 AM, 256.543
Jun 16 2023 at 7:15:00 AM, 310.272
Jun 16 2023 at 7:30:00 AM, 382.269
Jun 16 2023 at 7:45:00 AM, 381.216
Jun 16 2023 at 8:00:00 AM, 506.903
Jun 16 2023 at 8:15:00 AM, 663.807
Jun 16 2023 at 8:30:00 AM, 676.041
Jun 16 2023 at 8:45:00 AM, 717.158
Jun 16 2023 at 9:00:00 AM, 784.819
Jun 16 2023 at 9:15:00 AM, 1137.912
Jun 16 2023 at 9:30:00 AM, 1478.131
Jun 16 2023 at 9:45:00 AM, 1305.322
Jun 16 2023 at 10:00:00 AM, 1398.285
Jun 16 2023 at 10:15:00 AM, 2017.13
Jun 16 2023 at 10:30:00 AM, 1525.78
Jun 16 2023 at 10:45:00 AM, 1497.487
Jun 16 2023 at 11:00:00 AM, 1698.34
Jun 16 2023 at 11:15:00 AM, 1580.432
Jun 16 2023 at 11:30:00 AM, 1315.092
Jun 16 2023 at 11:45:00 AM, 1376.361
Jun 16 2023 at 12:00:00 PM, 2637.098
Jun 16 2023 at 12:15:00 PM, 1689.444
Jun 16 2023 at 12:30:00 PM, 2329.931
Jun 16 2023 at 12:45:00 PM, 2614.612
Jun 16 2023 at 1:00:00 PM, 2264.291
Jun 16 2023 at 1:15:00 PM, 2250.155
Jun 16 2023 at 1:30:00 PM, 2260.71
Jun 16 2023 at 1:45:00 PM, 2117.773
Jun 16 2023 at 2:00:00 PM, 2533.421
Jun 16 2023 at 2:15:00 PM, 2065.634
Jun 16 2023 at 2:30:00 PM, 2391.611
Jun 16 2023 at 2:45:00 PM, 2259.016
Jun 16 2023 at 3:00:00 PM, 2168.611
Jun 16 2023 at 3:15:00 PM, 2087.876
Jun 16 2023 at 3:30:00 PM, 1998.315
Jun 16 2023 at 3:45:00 PM, 1902.555
Jun 16 2023 at 4:00:00 PM, 1813.342
Jun 16 2023 at 4:15:00 PM, 1726.215
Jun 16 2023 at 4:30:00 PM, 1619.344
Jun 16 2023 at 4:45:00 PM, 1490.573
Jun 16 2023 at 5:00:00 PM, 1383.2
Jun 16 2023 at 5:15:00 PM, 1277.546
Jun 16 2023 at 5:30:00 PM, 1165.534
Jun 16 2023 at 5:45:00 PM, 1044.646
Jun 16 2023 at 6:00:00 PM, 913.098
Jun 16 2023 at 6:15:00 PM, 790.561
Jun 16 2023 at 6:30:00 PM, 677.387
Jun 16 2023 at 6:45:00 PM, 557.095
Jun 16 2023 at 7:00:00 PM, 445.346
Jun 16 2023 at 7:15:00 PM, 347.699
Jun 16 2023 at 7:30:00 PM, 262.593
Jun 16 2023 at 7:45:00 PM, 186.87
Jun 16 2023 at 8:00:00 PM, 119.02
Jun 16 2023 at 8:15:00 PM, 58.611
Jun 16 2023 at 8:30:00 PM, 23.777
Jun 16 2023 at 8:45:00 PM, 6.571
Jun 16 2023 at 9:00:00 PM, 0.914
Jun 16 2023 at 9:15:00 PM, 0.074
Jun 16 2023 at 9:30:00 PM, -0.089
Jun 16 2023 at 9:45:00 PM, 0.074
Jun 16 2023 at 10:00:00 PM, 0.015
Jun 16 2023 at 10:15:00 PM, 0.07
Jun 16 2023 at 10:30:00 PM, -0.035
Jun 16 2023 at 10:45:00 PM, 0.079
Jun 16 2023 at 11:00:00 PM, 0.055
Jun 16 2023 at 11:15:00 PM, -0.05
Jun 16 2023 at 11:30:00 PM, 0.293
Jun 16 2023 at 11:45:00 PM, 0.074
Jun 17 2023 at 12:00:00 AM, 0.045
Jun 17 2023 at 12:15:00 AM, 0.055
Jun 17 2023 at 12:30:00 AM, 0.01
Jun 17 2023 at 12:45:00 AM, 0.174
Jun 17 2023 at 1:00:00 AM, -0.055
Jun 17 2023 at 1:15:00 AM, -0.035
Jun 17 2023 at 1:30:00 AM, -0.02
Jun 17 2023 at 1:45:00 AM, -0.01
Jun 17 2023 at 2:00:00 AM, 0.074
Jun 17 2023 at 2:15:00 AM, -0.07
Jun 17 2023 at 2:30:00 AM, 0.005
Jun 17 2023 at 2:45:00 AM, 0.03
Jun 17 2023 at 3:00:00 AM, -0.05
Jun 17 2023 at 3:15:00 AM, 0.03
Jun 17 2023 at 3:30:00 AM, 0
Jun 17 2023 at 3:45:00 AM, 0.055
Jun 17 2023 at 4:00:00 AM, -0.084
Jun 17 2023 at 4:15:00 AM, -0.025
Jun 17 2023 at 4:30:00 AM, -0.114
Jun 17 2023 at 4:45:00 AM, 0.05
Jun 17 2023 at 5:00:00 AM, 0.139
Jun 17 2023 at 5:15:00 AM, 2.603
Jun 17 2023 at 5:30:00 AM, 15.194
Jun 17 2023 at 5:45:00 AM, 42.016
Jun 17 2023 at 6:00:00 AM, 81.301
Jun 17 2023 at 6:15:00 AM, 130.028
Jun 17 2023 at 6:30:00 AM, 176.385
Jun 17 2023 at 6:45:00 AM, 228.743
Jun 17 2023 at 7:00:00 AM, 290.642
Jun 17 2023 at 7:15:00 AM, 354.136
Jun 17 2023 at 7:30:00 AM, 551.76
Jun 17 2023 at 7:45:00 AM, 470.251
Jun 17 2023 at 8:00:00 AM, 805.02
Jun 17 2023 at 8:15:00 AM, 923.524
Jun 17 2023 at 8:30:00 AM, 1040.041
Jun 17 2023 at 8:45:00 AM, 1163.214
Jun 17 2023 at 9:00:00 AM, 1271.248
Jun 17 2023 at 9:15:00 AM, 1389.985
Jun 17 2023 at 9:30:00 AM, 1487.642
Jun 17 2023 at 9:45:00 AM, 1593.178
Jun 17 2023 at 10:00:00 AM, 1700.406
Jun 17 2023 at 10:15:00 AM, 1807.953
Jun 17 2023 at 10:30:00 AM, 1894.852
Jun 17 2023 at 10:45:00 AM, 1978.09
Jun 17 2023 at 11:00:00 AM, 2057.657
Jun 17 2023 at 11:15:00 AM, 2135.654
Jun 17 2023 at 11:30:00 AM, 2194.26
Jun 17 2023 at 11:45:00 AM, 2267.251
Jun 17 2023 at 12:00:00 PM, 2301.256
Jun 17 2023 at 12:15:00 PM, 2338.404
Jun 17 2023 at 12:30:00 PM, 2371.008
Jun 17 2023 at 12:45:00 PM, 2371.47
Jun 17 2023 at 1:00:00 PM, 2371.088
Jun 17 2023 at 1:15:00 PM, 2361.849
Jun 17 2023 at 1:30:00 PM, 2351.21
Jun 17 2023 at 1:45:00 PM, 2327.517
Jun 17 2023 at 2:00:00 PM, 2293.805
Jun 17 2023 at 2:15:00 PM, 2210.135
Jun 17 2023 at 2:30:00 PM, 2154.792
Jun 17 2023 at 2:45:00 PM, 2154.057
Jun 17 2023 at 3:00:00 PM, 2085.999
Jun 17 2023 at 3:15:00 PM, 2043.222
Jun 17 2023 at 3:30:00 PM, 1980.518
Jun 17 2023 at 3:45:00 PM, 1854.315
Jun 17 2023 at 4:00:00 PM, 1673.46
Jun 17 2023 at 4:15:00 PM, 1641.765
Jun 17 2023 at 4:30:00 PM, 1542.404
Jun 17 2023 at 4:45:00 PM, 1445.278
Jun 17 2023 at 5:00:00 PM, 1332.516
Jun 17 2023 at 5:15:00 PM, 1195.058
Jun 17 2023 at 5:30:00 PM, 1089.667
Jun 17 2023 at 5:45:00 PM, 958.607
Jun 17 2023 at 6:00:00 PM, 812.69
Jun 17 2023 at 6:15:00 PM, 720.645
Jun 17 2023 at 6:30:00 PM, 645.022
Jun 17 2023 at 6:45:00 PM, 547.682
Jun 17 2023 at 7:00:00 PM, 451.515
Jun 17 2023 at 7:15:00 PM, 345.558
Jun 17 2023 at 7:30:00 PM, 256.588
Jun 17 2023 at 7:45:00 PM, 174.508
Jun 17 2023 at 8:00:00 PM, 92.784
Jun 17 2023 at 8:15:00 PM, 38.952
Jun 17 2023 at 8:30:00 PM, 16.565
Jun 17 2023 at 8:45:00 PM, 5.126
Jun 17 2023 at 9:00:00 PM, 0.859
Jun 17 2023 at 9:15:00 PM, 0.035
Jun 17 2023 at 9:30:00 PM, 0.139
Jun 17 2023 at 9:45:00 PM, 0.099
Jun 17 2023 at 10:00:00 PM, 0.04
Jun 17 2023 at 10:15:00 PM, 0.084
Jun 17 2023 at 10:30:00 PM, -0.005
Jun 17 2023 at 10:45:00 PM, 0.055
Jun 17 2023 at 11:00:00 PM, 0.079
Jun 17 2023 at 11:15:00 PM, 0.119
Jun 17 2023 at 11:30:00 PM, 0
Jun 17 2023 at 11:45:00 PM, 0.169
Jun 18 2023 at 12:00:00 AM, 0.189
Jun 18 2023 at 12:15:00 AM, -0.025
Jun 18 2023 at 12:30:00 AM, 0.094
Jun 18 2023 at 12:45:00 AM, 0.06
Jun 18 2023 at 1:00:00 AM, 0.104
Jun 18 2023 at 1:15:00 AM, 0.094
Jun 18 2023 at 1:30:00 AM, 0.064
Jun 18 2023 at 1:45:00 AM, 0.273
Jun 18 2023 at 2:00:00 AM, 0.099
Jun 18 2023 at 2:15:00 AM, 0.134
Jun 18 2023 at 2:30:00 AM, 0.055
Jun 18 2023 at 2:45:00 AM, 0.204
Jun 18 2023 at 3:00:00 AM, 0.06
Jun 18 2023 at 3:15:00 AM, 0.06
Jun 18 2023 at 3:30:00 AM, 0.055
Jun 18 2023 at 3:45:00 AM, -0.025
Jun 18 2023 at 4:00:00 AM, -0.04
Jun 18 2023 at 4:15:00 AM, 0.094
Jun 18 2023 at 4:30:00 AM, 0.119
Jun 18 2023 at 4:45:00 AM, 0.04
Jun 18 2023 at 5:00:00 AM, 0.492
Jun 18 2023 at 5:15:00 AM, 2.945
Jun 18 2023 at 5:30:00 AM, 14.404
Jun 18 2023 at 5:45:00 AM, 52.641
Jun 18 2023 at 6:00:00 AM, 101.238
Jun 18 2023 at 6:15:00 AM, 169.128
Jun 18 2023 at 6:30:00 AM, 234.981
Jun 18 2023 at 6:45:00 AM, 346.268
Jun 18 2023 at 7:00:00 AM, 425.597
Jun 18 2023 at 7:15:00 AM, 413.542
Jun 18 2023 at 7:30:00 AM, 505.288
Jun 18 2023 at 7:45:00 AM, 603.716
Jun 18 2023 at 8:00:00 AM, 667.915
Jun 18 2023 at 8:15:00 AM, 780.965
Jun 18 2023 at 8:30:00 AM, 869.955
Jun 18 2023 at 8:45:00 AM, 1078.869
Jun 18 2023 at 9:00:00 AM, 1258.453
Jun 18 2023 at 9:15:00 AM, 1376.505
Jun 18 2023 at 9:30:00 AM, 1631.921
Jun 18 2023 at 9:45:00 AM, 1669.437
Jun 18 2023 at 10:00:00 AM, 902.136
Jun 18 2023 at 10:15:00 AM, 1055.067
Jun 18 2023 at 10:30:00 AM, 1285.747
Jun 18 2023 at 10:45:00 AM, 2066.821
Jun 18 2023 at 11:00:00 AM, 2136.871
Jun 18 2023 at 11:15:00 AM, 2154.43
Jun 18 2023 at 11:30:00 AM, 2203.152
Jun 18 2023 at 11:45:00 AM, 2160.057
Jun 18 2023 at 12:00:00 PM, 1860.162
Jun 18 2023 at 12:15:00 PM, 1960.854
Jun 18 2023 at 12:30:00 PM, 2625.118
Jun 18 2023 at 12:45:00 PM, 2582.734
Jun 18 2023 at 1:00:00 PM, 2165.367
Jun 18 2023 at 1:15:00 PM, 1792.143
Jun 18 2023 at 1:30:00 PM, 2173.141
Jun 18 2023 at 1:45:00 PM, 1410.589
Jun 18 2023 at 2:00:00 PM, 2053.872
Jun 18 2023 at 2:15:00 PM, 1943.394
Jun 18 2023 at 2:30:00 PM, 1770.248
Jun 18 2023 at 2:45:00 PM, 1365.001
Jun 18 2023 at 3:00:00 PM, 1240.333
Jun 18 2023 at 3:15:00 PM, 1560.246
Jun 18 2023 at 3:30:00 PM, 1658.365
Jun 18 2023 at 3:45:00 PM, 1316.811
Jun 18 2023 at 4:00:00 PM, 1211.132
Jun 18 2023 at 4:15:00 PM, 1600.027
Jun 18 2023 at 4:30:00 PM, 1525.616
Jun 18 2023 at 4:45:00 PM, 1119.832
Jun 18 2023 at 5:00:00 PM, 1093.378
Jun 18 2023 at 5:15:00 PM, 1110.36
Jun 18 2023 at 5:30:00 PM, 832.011
Jun 18 2023 at 5:45:00 PM, 700.3
Jun 18 2023 at 6:00:00 PM, 566.453
Jun 18 2023 at 6:15:00 PM, 330.254
Jun 18 2023 at 6:30:00 PM, 275.905
Jun 18 2023 at 6:45:00 PM, 309.363
Jun 18 2023 at 7:00:00 PM, 292.316
Jun 18 2023 at 7:15:00 PM, 192.036
Jun 18 2023 at 7:30:00 PM, 102.883
Jun 18 2023 at 7:45:00 PM, 61.452
Jun 18 2023 at 8:00:00 PM, 34.446
Jun 18 2023 at 8:15:00 PM, 22.988
Jun 18 2023 at 8:30:00 PM, 12.398
Jun 18 2023 at 8:45:00 PM, 4.242
Jun 18 2023 at 9:00:00 PM, 0.834
Jun 18 2023 at 9:15:00 PM, 0.055
Jun 18 2023 at 9:30:00 PM, 0.035
Jun 18 2023 at 9:45:00 PM, -0.074
Jun 18 2023 at 10:00:00 PM, 0.025
Jun 18 2023 at 10:15:00 PM, -0.055
Jun 18 2023 at 10:30:00 PM, 0.174
Jun 18 2023 at 10:45:00 PM, -0.04
Jun 18 2023 at 11:00:00 PM, 0.104
Jun 18 2023 at 11:15:00 PM, 0.035
Jun 18 2023 at 11:30:00 PM, -0.04
Jun 18 2023 at 11:45:00 PM, 0.07
Jun 19 2023 at 12:00:00 AM, 0.119
Jun 19 2023 at 12:15:00 AM, 0.055
Jun 19 2023 at 12:30:00 AM, 0.02
Jun 19 2023 at 12:45:00 AM, 0.04
Jun 19 2023 at 1:00:00 AM, 0.089
Jun 19 2023 at 1:15:00 AM, -0.025
Jun 19 2023 at 1:30:00 AM, 0.07
Jun 19 2023 at 1:45:00 AM, 0.094
Jun 19 2023 at 2:00:00 AM, 0.074
Jun 19 2023 at 2:15:00 AM, 0.055
Jun 19 2023 at 2:30:00 AM, 0.109
Jun 19 2023 at 2:45:00 AM, 0.154
Jun 19 2023 at 3:00:00 AM, 0.025
Jun 19 2023 at 3:15:00 AM, 0.02
Jun 19 2023 at 3:30:00 AM, 0.074
Jun 19 2023 at 3:45:00 AM, 0.06
Jun 19 2023 at 4:00:00 AM, 0.159
Jun 19 2023 at 4:15:00 AM, 0.179
Jun 19 2023 at 4:30:00 AM, 0.129
Jun 19 2023 at 4:45:00 AM, 0.119
Jun 19 2023 at 5:00:00 AM, 0.392
Jun 19 2023 at 5:15:00 AM, 2.99
Jun 19 2023 at 5:30:00 AM, 14.002
Jun 19 2023 at 5:45:00 AM, 45.384
